Year,Municipality,Crop,Mean_Yield
2002,WESTLAKE-GLADSTONE,RED SPRING WHEAT,1.0336196359907717
2002,WESTLAKE-GLADSTONE,SOYBEANS,0.7530000000000001
2002,WESTLAKE-GLADSTONE,WHITE PEA BEANS,0.782582775340568
2002,WESTLAKE-GLADSTONE,WINTER WHEAT,1.4687656458055927
2002,WHITEHEAD,ALFALFA,1.298
2002,WHITEHEAD,ALFALFA/GRASS MIX.,0.92
2002,WHITEHEAD,ARGENTINE CANOLA,0.5967825639044493
2002,WHITEHEAD,BARLEY,1.0158730647645293
2002,WHITEHEAD,FALL RYE,0.81
2002,WHITEHEAD,FIELD PEAS,0.917
2002,WHITEHEAD,FLAX,0.4878549270072993
2002,WHITEHEAD,OATS,0.8669999999999999
2002,WHITEHEAD,RED SPRING WHEAT,0.8584323005611124
2002,WHITEHEAD,WINTER WHEAT,1.2153786954481463
2002,WHITEMOUTH,ARGENTINE CANOLA,0.5918153846153846
2002,WHITEMOUTH,BARLEY,0.6305945817490495
2002,WHITEMOUTH,FLAX,0.299
2002,WHITEMOUTH,OATS,1.192
2002,WHITEMOUTH,RED SPRING WHEAT,0.6002466500113559
2002,WHITEMOUTH,SOYBEANS,0.896
2002,WHITEMOUTH,WHITE PEA BEANS,0.286
2002,WINNIPEG,CANARYSEED,0.141
2002,WINNIPEG,OATS,1.022
2002,WINNIPEG,RED SPRING WHEAT,0.791
2002,WOODLANDS,ALFALFA,2.206
2002,WOODLANDS,ALFALFA/GRASS MIX.,1.6952069182389937
2002,WOODLANDS,ARGENTINE CANOLA,0.8360837943958592
2002,WOODLANDS,BARLEY,1.408939882273473
2002,WOODLANDS,FLAX,0.56
2002,WOODLANDS,NON-OIL SUNFLOWERS,0.943
2002,WOODLANDS,OATS,1.2767192924991813
2002,WOODLANDS,RED SPRING WHEAT,1.109912301978322
2002,WOODLANDS,WINTER WHEAT,1.6509999999999998
2002,YELLOWHEAD,ALFALFA/GRASS MIX.,1.362036672629696
2002,YELLOWHEAD,ARGENTINE CANOLA,0.7860926825704161
2002,YELLOWHEAD,BARLEY,1.2913027803714079
2002,YELLOWHEAD,FIELD PEAS,1.0311766848816029
2002,YELLOWHEAD,FLAX,0.5699240975376524
2002,YELLOWHEAD,GREENFEED,2.1789731543624162
2002,YELLOWHEAD,OATS,1.4148171019774585
2002,YELLOWHEAD,RAPESEED,0.587
2002,YELLOWHEAD,RED SPRING WHEAT,1.0999565558138928
2002,YELLOWHEAD,WINTER WHEAT,1.51
2003,ALEXANDER,ARGENTINE CANOLA,0.841742090268406
2003,ALEXANDER,CANARYSEED,0.444
2003,ALEXANDER,OATS,1.4708052465897166
2003,ALEXANDER,RED SPRING WHEAT,1.3931034957335537
2003,ALONSA,ALFALFA/GRASS MIX.,0.8027509614264072
2003,ALONSA,ARGENTINE CANOLA,0.6143985637342908
2003,ALONSA,BARLEY,1.398
2003,ALONSA,NATIVE HAY,0.42600000000000005
2003,ALONSA,OATS,1.116150237216658
2003,ALONSA,RED SPRING WHEAT,1.3586511056511055
2003,ARGYLE,ALFALFA,1.0894400154798762
2003,ARGYLE,ALFALFA/GRASS MIX.,0.9892282146652498
2003,ARGYLE,ARGENTINE CANOLA,0.6567628421665697
2003,ARGYLE,BARLEY,1.4887276322967813
2003,ARGYLE,FLAX,0.429
2003,ARGYLE,NON-OIL SUNFLOWERS,0.5188530640668524
2003,ARGYLE,OATS,1.1209541351549157
2003,ARGYLE,OIL SUNFLOWERS,0.622
2003,ARGYLE,RED SPRING WHEAT,1.0490976501520006
2003,ARGYLE,WHITE PEA BEANS,0.33100000000000007
2003,ARGYLE,WINTER WHEAT,1.486
2003,ARMSTRONG,ALFALFA,0.732
2003,ARMSTRONG,ALFALFA/GRASS MIX.,0.587543574593796
2003,ARMSTRONG,NATIVE HAY,0.454
2003,ARMSTRONG,OATS,0.839
2003,ARMSTRONG,RED SPRING WHEAT,1.097
2003,BIFROST-RIVERTON,ALFALFA,0.875
2003,BIFROST-RIVERTON,ALFALFA/GRASS MIX.,0.8777760046144972
2003,BIFROST-RIVERTON,ARGENTINE CANOLA,0.8026421397756687
2003,BIFROST-RIVERTON,BARLEY,1.609556830561406
2003,BIFROST-RIVERTON,CANARYSEED,0.484
2003,BIFROST-RIVERTON,COMMON ALFALFA SEED,0.087
2003,BIFROST-RIVERTON,FEED WHEAT,1.294
2003,BIFROST-RIVERTON,FIELD PEAS,1.0366516500785752
2003,BIFROST-RIVERTON,FLAX,0.4743294622570058
2003,BIFROST-RIVERTON,GRASSES,1.0174930950446792
2003,BIFROST-RIVERTON,GREENFEED,1.667
2003,BIFROST-RIVERTON,HARD WHITE WHEAT,1.1469999999999998
2003,BIFROST-RIVERTON,OATS,1.354091525423729
2003,BIFROST-RIVERTON,PED. ALFALFA SEED,0.106
2003,BIFROST-RIVERTON,PED. TIMOTHY SEED,0.068
2003,BIFROST-RIVERTON,RED SPRING WHEAT,1.1944456953642384
2003,BOISSEVAIN-MORTON,ALFALFA,1.4194808306709266
2003,BOISSEVAIN-MORTON,ALFALFA/GRASS MIX.,1.2102604735883424
2003,BOISSEVAIN-MORTON,ARGENTINE CANOLA,0.7145952185673152
2003,BOISSEVAIN-MORTON,BARLEY,1.6471717901004836
2003,BOISSEVAIN-MORTON,FIELD PEAS,1.558217446673034
2003,BOISSEVAIN-MORTON,FLAX,0.48621093590006137
2003,BOISSEVAIN-MORTON,HARD WHITE WHEAT,1.319
2003,BOISSEVAIN-MORTON,NON-OIL SUNFLOWERS,0.609
2003,BOISSEVAIN-MORTON,OATS,1.257
2003,BOISSEVAIN-MORTON,PINTO BEANS,0.409
2003,BOISSEVAIN-MORTON,RED SPRING WHEAT,1.3209332921556516
2003,BOISSEVAIN-MORTON,WINTER WHEAT,1.9050000000000002
2003,BRENDA-WASKADA,ALFALFA,1.1345343283582088
2003,BRENDA-WASKADA,ARGENTINE CANOLA,0.5640730373352577
2003,BRENDA-WASKADA,BARLEY,1.1028180681723476
2003,BRENDA-WASKADA,DURUM WHEAT,1.0275290628706997
2003,BRENDA-WASKADA,FIELD PEAS,1.1950582068965518
2003,BRENDA-WASKADA,FLAX,0.43931874591770087
2003,BRENDA-WASKADA,GREENFEED,0.434
2003,BRENDA-WASKADA,HARD WHITE WHEAT,1.077
2003,BRENDA-WASKADA,NON-OIL SUNFLOWERS,0.6187858299595141
2003,BRENDA-WASKADA,OATS,0.9627835770830537
2003,BRENDA-WASKADA,OIL SUNFLOWERS,0.705
2003,BRENDA-WASKADA,PINTO BEANS,0.53
2003,BRENDA-WASKADA,RED SPRING WHEAT,0.9469805062367161
2003,BRENDA-WASKADA,WINTER WHEAT,1.4822410193429536
2003,BROKENHEAD,ALFALFA,1.4002916012558868
2003,BROKENHEAD,ALFALFA/GRASS MIX.,0.786
2003,BROKENHEAD,ARGENTINE CANOLA,0.8754325275006396
2003,BROKENHEAD,BARLEY,1.710090289608177
2003,BROKENHEAD,CANARYSEED,0.6817782828282829
2003,BROKENHEAD,FLAX,0.5577394957983194
2003,BROKENHEAD,NON-OIL SUNFLOWERS,1.013
2003,BROKENHEAD,OATS,1.5025997634735595
2003,BROKENHEAD,RAPESEED,0.663
2003,BROKENHEAD,RED SPRING WHEAT,1.5067199949677095
2003,BROKENHEAD,SOYBEANS,0.7304188099808061
2003,BROKENHEAD,WINTER WHEAT,1.903
2003,CARTIER,ARGENTINE CANOLA,0.9719121183065348
2003,CARTIER,BARLEY,1.9432106870229007
2003,CARTIER,CANARYSEED,0.7622448856799038
2003,CARTIER,FEED WHEAT,1.792
2003,CARTIER,FLAX,0.724917679028133
2003,CARTIER,GRAIN CORN,1.674
2003,CARTIER,HARD WHITE WHEAT,1.441
2003,CARTIER,OATS,1.7496034944522383
2003,CARTIER,RED SPRING WHEAT,1.5568814898419865
2003,CARTIER,SOYBEANS,0.5325502973240831
2003,CARTIER,WINTER WHEAT,1.7721393034825872
2003,CARTWRIGHT-ROBLIN,ALFALFA,0.9696925566343042
2003,CARTWRIGHT-ROBLIN,ALFALFA/GRASS MIX.,1.0415785487847833
2003,CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,0.7336395744976709
2003,CARTWRIGHT-ROBLIN,BARLEY,1.6211324096808137
2003,CARTWRIGHT-ROBLIN,FEED WHEAT,1.485
2003,CARTWRIGHT-ROBLIN,FLAX,0.4351634168987929
2003,CARTWRIGHT-ROBLIN,GRASSES,0.9420000000000001
2003,CARTWRIGHT-ROBLIN,HARD WHITE WHEAT,1.206
2003,CARTWRIGHT-ROBLIN,OATS,1.1538563506733563
2003,CARTWRIGHT-ROBLIN,RED SPRING WHEAT,1.2361180997876857
2003,CARTWRIGHT-ROBLIN,WINTER WHEAT,1.6570000000000003
2003,CLANWILLIAM-ERICKSON,ARGENTINE CANOLA,0.6778924050632912
2003,CLANWILLIAM-ERICKSON,BARLEY,1.3661534391534391
2003,CLANWILLIAM-ERICKSON,RED SPRING WHEAT,1.1729974309569684
2003,COLDWELL,ALFALFA/GRASS MIX.,0.5878252845278377
2003,COLDWELL,BARLEY,1.141
2003,CORNWALLIS,ALFALFA,0.763
2003,CORNWALLIS,ALFALFA/GRASS MIX.,0.647
2003,CORNWALLIS,ARGENTINE CANOLA,0.3943995033596261
2003,CORNWALLIS,BARLEY,0.9153606471816285
2003,CORNWALLIS,FALL RYE,0.752
2003,CORNWALLIS,FLAX,0.421
2003,CORNWALLIS,RED SPRING WHEAT,1.002579868278777
2003,CORNWALLIS,WINTER WHEAT,1.024
2003,DAUPHIN,ALFALFA,1.9682696806828959
2003,DAUPHIN,ALFALFA/GRASS MIX.,1.5118066005077313
2003,DAUPHIN,ARGENTINE CANOLA,0.7144781936768212
2003,DAUPHIN,BARLEY,1.5017259290100968
2003,DAUPHIN,FABABEANS,1.018
2003,DAUPHIN,FIELD PEAS,1.049
2003,DAUPHIN,FLAX,0.4877437469347719
2003,DAUPHIN,GRASSES,0.932
2003,DAUPHIN,GREENFEED,2.368
2003,DAUPHIN,HARD WHITE WHEAT,1.393
2003,DAUPHIN,HEMP GRAIN,0.266
2003,DAUPHIN,OATS,1.1222695111748537
2003,DAUPHIN,PRAIRIE SPRING WHEAT,1.11
2003,DAUPHIN,RED SPRING WHEAT,1.2445517058698876
2003,DAUPHIN,WINTER WHEAT,1.375
2003,DELORAINE-WINCHESTER,ALFALFA,1.2350021574973031
2003,DELORAINE-WINCHESTER,ARGENTINE CANOLA,0.574368247782854
2003,DELORAINE-WINCHESTER,BARLEY,1.2562223995212924
2003,DELORAINE-WINCHESTER,DURUM WHEAT,0.938
2003,DELORAINE-WINCHESTER,FIELD PEAS,1.156434892999637
2003,DELORAINE-WINCHESTER,FLAX,0.43603620823620826
2003,DELORAINE-WINCHESTER,HARD WHITE WHEAT,1.002
2003,DELORAINE-WINCHESTER,NON-OIL SUNFLOWERS,0.731
2003,DELORAINE-WINCHESTER,OATS,1.163186980212217
2003,DELORAINE-WINCHESTER,RED SPRING WHEAT,1.0060906768837803
2003,DELORAINE-WINCHESTER,WINTER WHEAT,1.4488437754271766
2003,DESALABERRY,ALFALFA,2.9196875
2003,DESALABERRY,ARGENTINE CANOLA,0.738384749076689
2003,DESALABERRY,BARLEY,1.7389893689210585
2003,DESALABERRY,FEED WHEAT,1.702
2003,DESALABERRY,FLAX,0.49979732609959315
2003,DESALABERRY,GRAIN CORN,2.4151176470588234
2003,DESALABERRY,NON-OIL SUNFLOWERS,0.622
2003,DESALABERRY,OATS,1.684827751482835
2003,DESALABERRY,RED SPRING WHEAT,1.5012420091324201
2003,DESALABERRY,SOYBEANS,0.7561186880831008
2003,DESALABERRY,WINTER WHEAT,2.0036497389653536
2003,DUFFERIN,ARGENTINE CANOLA,0.9297290438349142
2003,DUFFERIN,BARLEY,1.8433369113573406
2003,DUFFERIN,BLACK BEANS,0.797
2003,DUFFERIN,FALL RYE,1.554
2003,DUFFERIN,FLAX,0.561
2003,DUFFERIN,GRAIN CORN,2.8442849090545677
2003,DUFFERIN,GREENFEED,2.278
2003,DUFFERIN,HARD WHITE WHEAT,1.709
2003,DUFFERIN,NON-OIL SUNFLOWERS,0.7458437917222963
2003,DUFFERIN,OATS,1.779393417366947
2003,DUFFERIN,OIL SUNFLOWERS,0.7492764857881137
2003,DUFFERIN,OTH DRY EDIBLE BEANS,0.704
2003,DUFFERIN,PINTO BEANS,0.8717430737824439
2003,DUFFERIN,PROC POTATOES-DRYLND,12.169
2003,DUFFERIN,PROC POTATOES-IRRIG,12.093333780160858
2003,DUFFERIN,RED SPRING WHEAT,1.7608607190302228
2003,DUFFERIN,SOYBEANS,0.8455785356068204
2003,DUFFERIN,WHITE PEA BEANS,0.8366574474214924
2003,DUFFERIN,WINTER WHEAT,2.144
2003,EAST ST PAUL,RED SPRING WHEAT,1.402
2003,ELLICE-ARCHIE,ALFALFA,1.056
2003,ELLICE-ARCHIE,ALFALFA/GRASS MIX.,0.9621941556617027
2003,ELLICE-ARCHIE,ARGENTINE CANOLA,0.5202834373973053
2003,ELLICE-ARCHIE,BARLEY,1.0990772123339183
2003,ELLICE-ARCHIE,FIELD PEAS,1.075
2003,ELLICE-ARCHIE,FLAX,0.4334801674746584
2003,ELLICE-ARCHIE,GREENFEED,1.1401875626880642
2003,ELLICE-ARCHIE,HARD WHITE WHEAT,1.219
2003,ELLICE-ARCHIE,OATS,0.7313482328482328
2003,ELLICE-ARCHIE,RED SPRING WHEAT,1.0099706268656718
2003,ELTON,ALFALFA/GRASS MIX.,0.863
2003,ELTON,ARGENTINE CANOLA,0.6163911752424256
2003,ELTON,BARLEY,1.3641969782813976
2003,ELTON,DURUM WHEAT,1.19
2003,ELTON,FIELD PEAS,1.1761032967032965
2003,ELTON,FLAX,0.45192185850052796
2003,ELTON,HARD WHITE WHEAT,1.268
2003,ELTON,OATS,0.8638987730061349
2003,ELTON,RED SPRING WHEAT,1.2062103425288087
2003,ELTON,WINTER WHEAT,1.566861355633803
2003,EMERSON-FRANKLIN,ALFALFA,1.8723110047846891
2003,EMERSON-FRANKLIN,ALFALFA/GRASS MIX.,1.619
2003,EMERSON-FRANKLIN,ARGENTINE CANOLA,0.6350401852328275
2003,EMERSON-FRANKLIN,BARLEY,1.7178809864757358
2003,EMERSON-FRANKLIN,FLAX,0.5292821110349555
2003,EMERSON-FRANKLIN,GRAIN CORN,2.311179540709812
2003,EMERSON-FRANKLIN,GRASSES,1.562
2003,EMERSON-FRANKLIN,NON-OIL SUNFLOWERS,0.41171731448763255
2003,EMERSON-FRANKLIN,OATS,1.5142738802725033
2003,EMERSON-FRANKLIN,RED SPRING WHEAT,1.4709999999999999
2003,EMERSON-FRANKLIN,SOYBEANS,0.7499433673009288
2003,EMERSON-FRANKLIN,WINTER WHEAT,1.899550119704382
2003,ETHELBERT,ALFALFA/GRASS MIX.,1.233082518576457
2003,ETHELBERT,ARGENTINE CANOLA,0.6024025338324215
2003,ETHELBERT,BARLEY,1.132
2003,ETHELBERT,HEMP GRAIN,0.335
2003,ETHELBERT,OATS,0.9647197049525816
2003,ETHELBERT,RED SPRING WHEAT,1.0572461703843052
2003,FISHER,ALFALFA,0.6770000000000002
2003,FISHER,ALFALFA/GRASS MIX.,0.6921092090466076
2003,FISHER,ARGENTINE CANOLA,0.6970351926040061
2003,FISHER,BARLEY,1.4416561812954505
2003,FISHER,COMMON ALFALFA SEED,0.068
2003,FISHER,FLAX,0.3933125701459035
2003,FISHER,GRASSES,0.6028606782768102
2003,FISHER,OATS,0.807
2003,FISHER,PED. ALFALFA SEED,0.105
2003,FISHER,RED SPRING WHEAT,1.0070118413568436
2003,GILBERT PLAINS,ALFALFA,0.9230000000000002
2003,GILBERT PLAINS,ALFALFA/GRASS MIX.,0.9090000000000001
2003,GILBERT PLAINS,ARGENTINE CANOLA,0.5629600612088753
2003,GILBERT PLAINS,BARLEY,1.271415391539154
2003,GILBERT PLAINS,FABABEANS,0.495
2003,GILBERT PLAINS,FLAX,0.3437338296882271
2003,GILBERT PLAINS,HARD WHITE WHEAT,1.307
2003,GILBERT PLAINS,HEMP GRAIN,0.19800000000000004
2003,GILBERT PLAINS,MUSTARD,0.285
2003,GILBERT PLAINS,OATS,0.8688212797254229
2003,GILBERT PLAINS,PRAIRIE SPRING WHEAT,1.03
2003,GILBERT PLAINS,RAPESEED,0.48600000000000004
2003,GILBERT PLAINS,RED SPRING WHEAT,1.0822615591512617
2003,GIMLI,ARGENTINE CANOLA,0.7861922129127649
2003,GIMLI,BARLEY,1.6209999999999998
2003,GIMLI,RED SPRING WHEAT,1.333
2003,GLENBORO-SOUTH CYPRESS,ALFALFA,0.7119485596707819
2003,GLENBORO-SOUTH CYPRESS,ALFALFA/GRASS MIX.,0.8674491826581379
2003,GLENBORO-SOUTH CYPRESS,ARGENTINE CANOLA,0.5002492581602374
2003,GLENBORO-SOUTH CYPRESS,BARLEY,1.2372080485952923
2003,GLENBORO-SOUTH CYPRESS,FALL RYE,0.95
2003,GLENBORO-SOUTH CYPRESS,FLAX,0.36200000000000004
2003,GLENBORO-SOUTH CYPRESS,GRAIN CORN,0.679
2003,GLENBORO-SOUTH CYPRESS,NON-OIL SUNFLOWERS,0.44693975903614463
2003,GLENBORO-SOUTH CYPRESS,OATS,0.7914153100103913
2003,GLENBORO-SOUTH CYPRESS,PROC POTATOES-IRRIG,9.878
2003,GLENBORO-SOUTH CYPRESS,RED SPRING WHEAT,1.0340784763653053
2003,GLENBORO-SOUTH CYPRESS,WINTER WHEAT,1.28484702017832
2003,GLENELLA-LANSDOWNE,ALFALFA,1.215468192397207
2003,GLENELLA-LANSDOWNE,ALFALFA/GRASS MIX.,0.8981671777715825
2003,GLENELLA-LANSDOWNE,ARGENTINE CANOLA,0.7615077051228655
2003,GLENELLA-LANSDOWNE,BARLEY,1.356240273178808
2003,GLENELLA-LANSDOWNE,FLAX,0.469
2003,GLENELLA-LANSDOWNE,GREENFEED,1.392
2003,GLENELLA-LANSDOWNE,HARD WHITE WHEAT,1.3
2003,GLENELLA-LANSDOWNE,MIXED GRAIN,0.817
2003,GLENELLA-LANSDOWNE,OATS,1.1335812318678866
2003,GLENELLA-LANSDOWNE,RAPESEED,0.688
2003,GLENELLA-LANSDOWNE,RED SPRING WHEAT,1.2468284987277354
2003,GLENELLA-LANSDOWNE,SILAGE CORN,12.926
2003,GLENELLA-LANSDOWNE,WHITE PEA BEANS,0.554
2003,GLENELLA-LANSDOWNE,WINTER WHEAT,1.626
2003,GRAHAMDALE,ALFALFA,0.591
2003,GRAHAMDALE,ALFALFA/GRASS MIX.,0.42548456167571763
2003,GRAHAMDALE,BARLEY,1.4899999999999998
2003,GRAHAMDALE,COMMON ALFALFA SEED,0.105
2003,GRAHAMDALE,GRASSES,0.385
2003,GRAHAMDALE,NATIVE HAY,0.423
2003,GRAHAMDALE,RED SPRING WHEAT,1.205
2003,GRANDVIEW,ALFALFA,0.871
2003,GRANDVIEW,ALFALFA/GRASS MIX.,0.9497941911305434
2003,GRANDVIEW,ARGENTINE CANOLA,0.5419674046224341
2003,GRANDVIEW,BARLEY,1.0267819705047427
2003,GRANDVIEW,FLAX,0.28544643699858424
2003,GRANDVIEW,HARD WHITE WHEAT,1.141
2003,GRANDVIEW,OATS,0.6472521256931608
2003,GRANDVIEW,RED SPRING WHEAT,0.9164792221496407
2003,GRASSLAND,ALFALFA,0.9614774140074597
2003,GRASSLAND,ALFALFA/GRASS MIX.,0.8798168564920272
2003,GRASSLAND,ARGENTINE CANOLA,0.5049838766293029
2003,GRASSLAND,BARLEY,1.1069352905528245
2003,GRASSLAND,BUCKWHEAT,0.054
2003,GRASSLAND,FALL RYE,1.023
2003,GRASSLAND,FIELD PEAS,1.0977916251246262
2003,GRASSLAND,FLAX,0.33991557591623034
2003,GRASSLAND,HARD WHITE WHEAT,1.068
2003,GRASSLAND,NON-OIL SUNFLOWERS,0.504497552618698
2003,GRASSLAND,OATS,0.9075482990101263
2003,GRASSLAND,OIL SUNFLOWERS,0.3987983870967742
2003,GRASSLAND,PINTO BEANS,0.234
2003,GRASSLAND,RED SPRING WHEAT,1.050911456579489
2003,GRASSLAND,SILAGE CORN,5.623
2003,GRASSLAND,WINTER WHEAT,1.394245316001793
2003,GREY,ALFALFA,2.032
2003,GREY,ALFALFA/GRASS MIX.,1.489
2003,GREY,ARGENTINE CANOLA,0.9465974453568169
2003,GREY,BARLEY,1.8835194041552332
2003,GREY,CANARYSEED,0.762
2003,GREY,FLAX,0.7461910341314315
2003,GREY,GRAIN CORN,2.493115938093945
2003,GREY,HARD WHITE WHEAT,1.767
2003,GREY,NON-OIL SUNFLOWERS,0.8839506849315069
2003,GREY,OATS,1.8293274949751837
2003,GREY,OIL SUNFLOWERS,0.571
2003,GREY,PROC POTATOES-IRRIG,9.845
2003,GREY,RED SPRING WHEAT,1.6598199233716475
2003,GREY,SOYBEANS,0.6426497438712038
2003,GREY,WINTER WHEAT,2.167053671483338
2003,HAMIOTA,ARGENTINE CANOLA,0.6432325096899224
2003,HAMIOTA,BARLEY,1.283351936011634
2003,HAMIOTA,FIELD PEAS,1.1380910489080283
2003,HAMIOTA,FLAX,0.5564650067294751
2003,HAMIOTA,LENTILS,1.003
2003,HAMIOTA,OATS,1.1861053677932405
2003,HAMIOTA,RED SPRING WHEAT,1.1351652625361395
2003,HAMIOTA,WINTER WHEAT,1.372
2003,HANOVER,ALFALFA,2.37
2003,HANOVER,ALFALFA/GRASS MIX.,1.6496270270270272
2003,HANOVER,ARGENTINE CANOLA,0.9048856197565875
2003,HANOVER,BARLEY,1.484810703666997
2003,HANOVER,GRAIN CORN,2.8349745266445443
2003,HANOVER,OATS,1.6280488935721813
2003,HANOVER,RED SPRING WHEAT,1.4953952195664257
2003,HANOVER,SOYBEANS,0.784108153078203
2003,HANOVER,WINTER WHEAT,2.0316463826910076
2003,HARRISON PARK,ALFALFA,1.4750231213872833
2003,HARRISON PARK,ALFALFA/GRASS MIX.,0.791136932427601
2003,HARRISON PARK,ARGENTINE CANOLA,0.6909410563496882
2003,HARRISON PARK,BARLEY,1.3768552064078865
2003,HARRISON PARK,FLAX,0.5457255561303673
2003,HARRISON PARK,OATS,1.3256013109147904
2003,HARRISON PARK,RED SPRING WHEAT,1.1534566316215125
2003,HARRISON PARK,WINTER WHEAT,1.5539999999999998
2003,HEADINGLEY,ARGENTINE CANOLA,1.0392928942807624
2003,HEADINGLEY,FLAX,0.768
2003,HEADINGLEY,HARD WHITE WHEAT,1.423
2003,HEADINGLEY,OATS,1.8380000000000003
2003,HEADINGLEY,RED SPRING WHEAT,1.445
2003,HEADINGLEY,SOYBEANS,0.515
2003,HILLSBURG-ROBLIN-SHELL RIVER,ALFALFA,0.8547371357718537
2003,HILLSBURG-ROBLIN-SHELL RIVER,ALFALFA/GRASS MIX.,0.6496667111585691
2003,HILLSBURG-ROBLIN-SHELL RIVER,ARGENTINE CANOLA,0.692504299012293
2003,HILLSBURG-ROBLIN-SHELL RIVER,BARLEY,1.2141855902777778
2003,HILLSBURG-ROBLIN-SHELL RIVER,FIELD PEAS,1.292
2003,HILLSBURG-ROBLIN-SHELL RIVER,GREENFEED,1.3827596109309865
2003,HILLSBURG-ROBLIN-SHELL RIVER,HARD WHITE WHEAT,1.08
2003,HILLSBURG-ROBLIN-SHELL RIVER,OATS,0.886
2003,HILLSBURG-ROBLIN-SHELL RIVER,PRAIRIE SPRING WHEAT,1.206
2003,HILLSBURG-ROBLIN-SHELL RIVER,RED SPRING WHEAT,1.1349822138314787
2003,KELSEY,ALFALFA/GRASS MIX.,1.105
2003,KELSEY,ARGENTINE CANOLA,0.9007589527943571
2003,KELSEY,BARLEY,1.871894305612454
2003,KELSEY,CANARYSEED,0.66
2003,KELSEY,RED SPRING WHEAT,1.5065256888888887
2003,KILLARNEY-TURTLE MTN,ALFALFA,1.2627410130718952
2003,KILLARNEY-TURTLE MTN,ALFALFA/GRASS MIX.,1.230667802912922
2003,KILLARNEY-TURTLE MTN,ARGENTINE CANOLA,0.7468737711138451
2003,KILLARNEY-TURTLE MTN,BARLEY,1.5983643897241624
2003,KILLARNEY-TURTLE MTN,FIELD PEAS,1.896
2003,KILLARNEY-TURTLE MTN,FLAX,0.456
2003,KILLARNEY-TURTLE MTN,HARD WHITE WHEAT,1.379
2003,KILLARNEY-TURTLE MTN,OATS,0.9876296296296297
2003,KILLARNEY-TURTLE MTN,RED SPRING WHEAT,1.4086258601305084
2003,KILLARNEY-TURTLE MTN,WINTER WHEAT,1.677256144506959
2003,LA BROQUERIE,ALFALFA/GRASS MIX.,2.349
2003,LA BROQUERIE,GRAIN CORN,2.147
2003,LAC DU BONNET,ARGENTINE CANOLA,0.9188934097421204
2003,LAC DU BONNET,BARLEY,1.568
2003,LAC DU BONNET,CANARYSEED,0.6739999999999999
2003,LAC DU BONNET,COMMON ALFALFA SEED,0.09100000000000001
2003,LAC DU BONNET,OATS,1.6284904970760234
2003,LAC DU BONNET,PED. ALFALFA SEED,0.081
2003,LAC DU BONNET,RED SPRING WHEAT,1.4912389937106918
2003,LAC DU BONNET,SOYBEANS,0.7833024439918533
2003,LAC DU BONNET,WINTER WHEAT,1.348
2003,LAKESHORE,ALFALFA,1.319
2003,LAKESHORE,ALFALFA/GRASS MIX.,1.2515057634837057
2003,LAKESHORE,ARGENTINE CANOLA,0.7864196345617839
2003,LAKESHORE,BARLEY,1.6056739278420695
2003,LAKESHORE,CANARYSEED,0.732
2003,LAKESHORE,FABABEANS,1.247
2003,LAKESHORE,GREENFEED,2.704
2003,LAKESHORE,HARD WHITE WHEAT,1.505
2003,LAKESHORE,OATS,1.24831541218638
2003,LAKESHORE,RED SPRING WHEAT,1.370421340629275
2003,LORNE,ALFALFA,1.7275213516524324
2003,LORNE,ALFALFA/GRASS MIX.,1.592
2003,LORNE,ARGENTINE CANOLA,0.9168330896603311
2003,LORNE,BARLEY,1.8284709863967932
2003,LORNE,BUCKWHEAT,0.444
2003,LORNE,FLAX,0.5918220044261776
2003,LORNE,OATS,1.5221881236310537
2003,LORNE,RAPESEED,0.9119999999999999
2003,LORNE,RED SPRING WHEAT,1.4494854251012144
2003,LORNE,WINTER WHEAT,1.975
2003,LOUISE,ALFALFA,1.7760271844660194
2003,LOUISE,ALFALFA/GRASS MIX.,1.3806776781500707
2003,LOUISE,ARGENTINE CANOLA,0.8034413626372773
2003,LOUISE,BARLEY,1.7381948219231018
2003,LOUISE,FLAX,0.5514076202988997
2003,LOUISE,OATS,1.2993422802850356
2003,LOUISE,RED SPRING WHEAT,1.2902742299928698
2003,LOUISE,WINTER WHEAT,1.587
2003,MACDONALD,ARGENTINE CANOLA,0.9763165703411334
2003,MACDONALD,BARLEY,1.9526839890210432
2003,MACDONALD,CANARYSEED,0.843521064301552
2003,MACDONALD,FEED WHEAT,1.9139999999999997
2003,MACDONALD,FLAX,0.7207375660268814
2003,MACDONALD,GRAIN CORN,2.952
2003,MACDONALD,HARD WHITE WHEAT,1.712
2003,MACDONALD,NON-OIL SUNFLOWERS,0.609243484925907
2003,MACDONALD,OATS,1.928842930181879
2003,MACDONALD,RED SPRING WHEAT,1.642026265152973
2003,MACDONALD,SOYBEANS,0.7619264208292711
2003,MACDONALD,WINTER WHEAT,2.259
2003,MCCREARY,ALFALFA/GRASS MIX.,1.2444432936302434
2003,MCCREARY,ARGENTINE CANOLA,0.7206754696433434
2003,MCCREARY,BARLEY,1.6515747727272727
2003,MCCREARY,OATS,1.643
2003,MCCREARY,RED SPRING WHEAT,1.3445749297533562
2003,MINITONAS-BOWSMAN,ALFALFA/GRASS MIX.,1.6381096907216495
2003,MINITONAS-BOWSMAN,ARGENTINE CANOLA,0.861732658170232
2003,MINITONAS-BOWSMAN,BARLEY,1.607
